country,lrscale,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,imtcjob,rlgueim,gndr,agea,ipeqopt,ipfrule,ipudrst,ipmodst,ipbhprp,impenv,imptrad,edu
CZ,7,2,1,1,4,5,5,3,5,1,52,5,5,4,4,4,6,4,1
CZ,4,2,1,1,7,7,7,7,5,2,62,4,4,4,5,4,5,6,0
CZ,5,1,1,1,10,10,10,9,7,1,18,5,4,4,3,4,4,4,0
CZ,6,3,2,1,5,6,6,6,9,2,25,5,3,4,4,5,4,6,0
CZ,7,4,3,3,3,5,6,4,7,2,21,6,5,5,5,3,4,5,0
CZ,7,2,1,1,4,6,6,7,4,1,32,5,5,4,5,5,4,4,1
CZ,2,2,2,2,9,9,6,7,6,1,69,4,6,4,3,4,4,5,1
CZ,7,2,2,2,6,7,7,8,5,2,32,4,5,5,5,4,4,4,0
CZ,7,2,1,1,7,8,10,8,9,2,52,3,4,3,6,3,6,6,0
CZ,8,3,1,1,8,8,8,7,4,1,48,6,2,2,4,5,6,5,0
CZ,0,2,1,2,10,10,10,10,9,2,59,6,6,1,6,1,6,1,0
CZ,4,2,2,2,5,4,6,5,5,1,74,4,5,5,6,6,5,4,0
CZ,5,3,3,3,7,7,5,5,5,1,63,6,5,3,5,4,5,2,0
CZ,3,3,3,2,6,5,4,6,8,2,70,5,4,3,5,5,5,4,0
CZ,6,2,1,1,7,7,6,6,6,2,76,6,5,5,6,6,6,6,0
CZ,4,2,2,2,6,5,6,6,5,2,72,5,5,4,5,5,6,6,0
CZ,5,2,2,1,7,8,7,5,7,2,48,4,4,4,5,4,5,5,0
CZ,4,3,2,2,4,5,6,6,5,2,65,5,5,4,5,3,5,5,0
CZ,4,3,2,2,5,5,6,5,6,2,68,5,5,4,5,5,5,6,0
CZ,7,2,2,2,4,5,5,8,6,1,52,5,6,5,5,4,5,5,1
CZ,3,3,1,2,8,9,9,8,9,2,68,5,5,5,5,5,6,5,0
CZ,5,4,3,3,2,4,4,5,5,2,51,5,5,5,3,4,6,5,0
CZ,8,3,3,3,5,4,5,5,7,1,21,5,2,5,6,2,6,6,0
CZ,7,2,1,1,8,8,8,0,9,1,71,5,4,4,4,4,5,1,0
CZ,6,2,2,2,5,3,4,6,6,2,45,4,4,4,4,5,5,3,0
CZ,4,2,2,1,5,5,5,7,5,2,56,5,3,4,4,5,4,5,0
CZ,10,4,2,2,3,4,5,3,8,2,64,3,2,5,5,4,4,5,0
CZ,6,3,1,2,7,7,7,5,7,2,79,3,4,5,4,5,5,4,0
CZ,6,2,2,1,8,7,6,8,6,1,67,1,6,4,3,5,1,1,0
CZ,7,2,2,2,8,3,7,5,9,2,69,4,3,6,4,4,5,4,0
CZ,5,2,3,3,5,9,5,10,10,2,69,6,5,4,5,6,6,5,1
CZ,8,3,3,2,5,7,5,9,5,1,49,3,5,4,3,4,4,3,0
CZ,3,3,3,2,5,4,6,6,5,2,70,5,5,5,4,4,5,6,0
CZ,3,3,2,2,6,5,7,6,5,2,73,5,5,5,5,5,6,6,0
CZ,4,3,3,3,5,5,5,10,5,2,36,5,3,5,4,4,5,5,0
CZ,7,3,2,2,7,10,6,8,5,2,21,3,4,5,5,4,5,3,0
CZ,6,4,3,3,6,4,6,8,7,1,36,5,5,5,5,6,5,4,0
CZ,5,4,4,4,6,5,0,5,4,2,51,6,4,4,3,5,6,6,0
CZ,5,3,3,2,7,8,3,6,8,2,72,4,4,4,3,3,6,4,0
CZ,4,3,3,2,7,5,0,5,4,1,77,6,6,4,3,5,6,6,0
CZ,6,3,2,1,7,2,0,5,5,2,51,5,5,4,3,5,6,5,0
CZ,5,3,2,4,1,5,7,5,5,1,18,2,4,4,4,5,6,3,0
CZ,8,3,2,3,5,10,5,9,10,2,32,5,5,6,6,6,6,6,1
CZ,4,2,2,2,5,6,7,9,8,1,41,5,5,6,5,5,4,4,0
CZ,6,4,3,3,2,3,5,6,1,2,20,6,5,4,5,4,6,3,0
CZ,5,3,2,3,7,7,6,7,4,1,19,5,1,5,3,3,4,2,0
CZ,6,2,3,1,8,6,6,6,6,1,64,6,6,6,2,6,5,6,1
CZ,8,2,2,2,7,6,6,6,7,1,72,6,4,4,4,3,5,5,0
CZ,1,1,1,1,9,10,10,6,9,1,20,5,6,4,5,5,6,4,0
CZ,5,4,2,2,7,2,5,5,5,2,41,3,6,5,2,2,6,6,0
CZ,3,2,1,1,6,7,7,7,8,2,58,6,6,5,5,6,6,4,0
CZ,5,2,2,2,7,7,6,6,7,1,64,2,6,5,6,6,5,3,0
CZ,3,3,1,2,8,10,7,8,7,1,19,3,4,5,5,5,6,5,0
CZ,5,1,1,1,3,5,7,8,3,1,63,2,6,5,5,6,6,6,0
CZ,8,3,3,3,4,5,3,4,3,1,23,6,6,5,6,6,5,6,0
CZ,0,1,1,1,10,6,10,3,7,2,70,5,6,4,6,6,5,6,0
CZ,4,2,2,2,8,8,8,9,5,2,75,4,4,5,4,4,6,5,0
CZ,3,3,2,2,7,7,6,5,8,2,68,5,5,5,5,5,6,5,0
CZ,2,1,1,1,9,10,5,6,9,2,71,5,4,4,6,5,5,3,0
CZ,5,3,2,3,7,5,5,5,7,2,62,6,5,6,6,6,5,5,0
CZ,6,3,2,2,5,4,6,8,5,2,32,5,6,4,3,3,5,5,0
CZ,7,2,1,2,6,5,6,7,5,2,63,5,5,4,5,5,6,5,0
CZ,5,3,2,2,5,3,5,4,9,2,45,6,4,5,4,6,5,4,1
CZ,5,3,3,3,5,6,6,6,5,1,57,5,6,5,6,6,6,6,0
CZ,5,1,1,1,9,9,9,9,7,1,66,5,6,5,5,6,5,6,0
CZ,5,3,3,3,7,8,6,7,7,2,51,5,6,6,6,6,6,6,0
CZ,4,2,3,3,8,8,7,10,8,2,21,5,1,5,3,3,3,4,0
CZ,2,2,2,2,9,8,5,5,7,1,62,4,5,4,5,5,5,2,0
CZ,5,2,2,2,5,5,7,4,5,2,60,4,2,5,4,5,5,2,0
CZ,5,2,2,2,5,5,5,6,6,2,49,4,4,3,4,4,4,4,0
CZ,5,2,2,1,5,6,3,5,6,2,66,6,6,6,6,5,5,5,1
CZ,1,2,1,3,9,9,1,9,1,1,70,5,5,5,5,5,5,5,0
CZ,5,2,2,2,6,4,5,7,7,2,39,4,3,1,4,4,3,4,0
CZ,5,2,3,2,7,6,3,6,7,2,49,5,5,1,3,1,2,4,0
CZ,5,2,2,2,6,4,5,7,6,2,24,4,3,4,2,5,3,5,0
CZ,5,1,1,1,8,6,4,6,6,1,16,3,5,3,4,3,3,2,0
CZ,5,3,2,3,7,5,6,6,6,1,37,3,5,3,4,3,5,3,0
CZ,5,3,2,3,6,5,6,7,6,2,24,5,5,3,4,4,4,2,0
CZ,5,3,3,2,7,5,3,6,6,2,34,3,1,4,2,3,4,2,0
CZ,5,3,2,1,7,6,4,6,6,2,40,4,2,4,1,4,1,4,0
CZ,1,2,3,3,5,5,5,5,5,2,74,5,4,5,4,4,5,3,0
CZ,4,3,2,2,5,4,6,6,4,1,44,4,3,3,4,4,3,3,0
CZ,5,2,2,2,5,5,6,4,8,1,34,4,3,3,4,3,3,3,1
CZ,5,4,4,4,4,4,4,4,5,2,31,2,3,4,2,4,3,4,1
CZ,5,3,2,3,6,4,5,6,6,1,43,5,4,3,5,1,5,2,0
CZ,0,2,1,3,10,2,5,0,10,1,73,6,6,6,4,6,6,4,0
CZ,10,3,3,3,10,5,7,2,6,1,29,6,6,2,4,5,6,5,0
CZ,5,3,2,2,6,5,5,7,4,2,46,6,3,4,2,5,5,3,0
CZ,8,3,3,1,9,9,9,5,7,2,55,5,5,4,4,5,6,2,1
CZ,7,3,1,3,5,8,7,10,10,2,55,6,5,2,5,2,6,2,0
CZ,7,3,3,3,3,4,4,0,5,1,24,5,5,5,6,5,5,5,0
CZ,5,2,2,2,5,5,5,6,5,1,24,6,5,5,3,4,5,4,0
CZ,5,3,3,3,5,5,3,3,5,2,35,6,5,5,3,4,5,4,1
CZ,5,3,3,2,4,2,3,5,5,2,43,5,2,5,3,5,6,5,0
CZ,3,3,2,2,10,10,7,2,6,1,71,6,5,5,5,5,5,5,0
CZ,10,3,3,2,9,9,9,9,3,1,33,4,5,4,5,5,5,4,0
CZ,5,2,2,2,6,4,5,6,6,2,29,2,3,4,2,4,1,4,0
CZ,5,2,1,3,7,6,6,7,7,1,47,4,4,2,5,2,5,3,0
CZ,5,3,3,2,5,6,3,7,7,1,33,4,5,2,3,1,5,3,0
CZ,0,1,1,1,9,7,8,10,7,1,42,3,4,2,4,4,5,4,0
CZ,0,1,1,1,9,7,8,10,7,1,66,4,5,3,3,4,4,3,1
CZ,5,3,2,2,7,7,7,5,7,2,48,5,4,5,5,6,5,5,0
CZ,4,3,2,2,7,6,7,6,7,1,66,5,6,4,5,5,5,6,0
CZ,5,2,2,2,8,7,8,8,7,2,40,4,6,4,6,6,5,6,0
CZ,8,3,3,3,4,5,5,7,5,1,60,5,3,5,4,5,5,4,0
CZ,3,3,3,3,3,7,5,3,5,1,41,6,5,5,4,5,5,2,1
CZ,5,2,2,2,7,7,6,7,5,2,51,4,5,4,4,5,3,4,0
CZ,8,2,1,2,7,6,6,9,8,1,36,2,4,4,2,3,5,3,0
CZ,3,2,1,2,9,9,7,9,8,1,55,5,5,4,2,2,4,3,0
CZ,3,3,1,1,10,10,10,2,10,1,80,6,5,5,1,5,5,1,0
CZ,5,2,2,2,8,8,8,8,8,2,49,4,3,3,5,5,5,5,0
CZ,5,1,1,1,6,7,7,6,6,1,51,3,3,4,3,3,4,3,1
CZ,7,2,1,1,10,10,8,9,9,1,61,5,5,4,6,6,3,2,0
CZ,0,3,3,2,9,5,5,9,8,1,53,5,3,5,3,4,4,5,0
CZ,5,3,2,3,4,7,7,6,7,2,38,6,4,6,4,6,6,6,0
CZ,4,2,2,2,9,10,5,10,5,2,63,5,5,5,6,5,5,2,0
CZ,4,2,2,2,5,6,6,7,6,1,60,5,4,5,5,5,5,5,1
CZ,5,2,2,1,5,6,6,5,5,2,63,6,6,5,4,5,6,6,0
CZ,5,1,1,1,8,6,7,9,6,2,53,5,3,4,5,5,4,2,0
CZ,6,2,2,1,8,6,7,10,7,2,68,5,6,5,6,6,6,6,0
CZ,7,2,3,2,2,9,9,9,9,1,48,4,5,5,5,5,5,5,0
CZ,6,2,2,2,7,6,6,5,4,2,46,5,3,5,5,2,5,3,0
CZ,2,4,1,1,10,10,10,2,3,1,43,4,6,4,3,5,5,6,0
CZ,8,2,2,2,7,8,7,8,8,2,21,5,4,4,4,5,4,5,0
CZ,5,3,2,2,7,6,6,6,6,2,39,4,2,3,5,3,4,3,0
CZ,0,3,3,3,10,0,5,5,5,2,64,6,2,4,2,2,5,2,0
CZ,7,4,3,3,4,2,6,5,0,2,40,4,3,4,3,4,4,4,0
CZ,4,1,1,1,9,9,8,10,7,1,68,4,3,6,3,3,4,4,0
CZ,10,3,3,3,4,0,2,6,3,1,33,4,3,3,3,4,4,4,1
CZ,7,1,1,1,10,10,10,10,4,1,64,2,5,4,5,4,5,4,0
CZ,1,2,3,2,6,6,7,6,6,1,71,4,4,6,4,3,4,4,0
CZ,5,1,1,1,10,10,10,10,10,2,59,1,6,6,6,6,6,6,0
CZ,9,2,3,3,8,6,6,4,8,2,52,5,5,3,5,2,6,5,0
CZ,9,3,1,1,10,9,10,6,10,2,58,4,2,3,2,6,6,5,0
CZ,2,3,3,2,8,6,8,8,8,1,57,5,5,4,5,5,5,4,0
CZ,5,1,1,1,8,8,8,10,5,2,42,3,4,3,3,3,4,6,0
CZ,7,3,1,1,9,8,6,7,5,1,37,4,3,3,3,3,4,3,0
CZ,4,2,2,2,6,6,6,3,5,1,70,6,5,2,3,4,4,4,0
CZ,2,3,3,3,5,5,5,5,5,2,41,6,5,6,6,4,6,1,1
CZ,6,2,2,2,8,7,7,5,5,1,37,4,4,4,3,3,4,3,0
CZ,8,3,2,2,8,7,7,6,5,2,45,4,3,4,3,3,4,4,0
CZ,5,1,2,2,6,8,8,6,5,1,49,4,6,3,4,6,4,5,0
CZ,6,2,1,2,7,8,6,6,5,1,48,3,5,4,4,4,4,4,0
CZ,4,1,1,1,7,7,7,7,6,2,66,3,3,3,4,5,4,5,0
CZ,5,2,2,2,7,6,7,7,6,1,48,5,4,4,4,4,4,3,0
CZ,0,1,1,1,10,10,10,10,4,1,74,6,1,6,6,6,6,5,0
CZ,3,3,1,1,9,5,8,7,8,2,80,5,6,6,6,6,6,6,0
CZ,7,2,2,2,7,5,7,6,6,1,32,2,4,3,3,3,4,4,1
CZ,0,2,1,2,7,7,0,10,3,2,69,5,5,5,6,5,6,4,0
CZ,3,1,1,1,10,10,10,10,9,1,71,6,4,5,4,2,3,4,0
CZ,5,2,2,2,6,7,6,5,7,2,77,4,6,4,1,6,6,6,1
CZ,8,2,2,2,6,5,6,8,5,1,35,3,3,3,3,4,4,3,0
CZ,7,1,1,1,7,7,7,6,5,2,35,4,5,4,4,4,5,3,0
CZ,3,1,1,1,10,10,10,10,10,1,39,6,4,3,4,3,5,5,0
CZ,9,1,1,1,9,7,6,7,6,2,36,4,4,3,3,3,4,4,0
CZ,5,1,1,1,10,10,10,10,10,2,29,3,5,4,4,4,4,4,0
CZ,7,3,3,3,5,5,5,5,5,2,33,5,5,6,6,5,5,6,0
CZ,7,2,2,2,7,6,6,6,7,1,42,3,4,4,4,4,4,5,0
CZ,6,2,2,2,5,5,5,6,5,2,48,4,4,4,4,4,4,5,0
CZ,6,3,2,2,7,6,5,6,5,1,31,5,4,4,5,3,4,5,0
CZ,3,3,3,3,8,6,9,10,8,2,31,5,4,5,5,5,4,5,0
CZ,5,3,1,1,10,8,8,10,5,2,31,3,4,3,3,4,5,2,0
CZ,4,1,1,1,7,8,7,7,6,2,55,4,3,3,4,4,4,4,0
CZ,4,3,3,1,4,4,6,6,5,2,59,5,5,4,5,5,5,5,0
CZ,5,3,2,2,6,4,5,6,5,2,41,4,5,5,4,5,6,5,0
CZ,6,2,2,1,5,6,5,4,4,2,65,5,4,5,4,4,5,6,0
CZ,4,3,3,3,4,7,5,6,5,2,60,4,6,6,5,5,5,4,0
CZ,6,3,2,2,7,5,5,5,4,2,55,5,5,5,4,6,5,4,0
CZ,5,1,1,2,7,5,5,6,5,2,32,4,5,4,5,5,5,6,0
CZ,3,1,1,1,7,5,7,5,7,1,69,5,4,3,4,4,6,5,0
CZ,4,2,3,3,3,4,5,3,4,2,53,6,5,5,6,6,5,5,0
CZ,3,2,2,2,5,5,5,6,5,2,65,5,5,2,3,3,4,3,0
CZ,2,3,2,2,7,6,7,5,7,1,23,5,3,2,5,4,5,5,0
CZ,5,1,1,1,10,10,10,7,5,1,34,5,6,5,5,6,5,5,0
CZ,4,3,2,3,4,6,5,7,5,2,36,5,4,5,4,4,5,3,0
CZ,5,2,2,2,5,4,4,6,5,1,37,5,5,5,6,6,5,5,0
CZ,3,3,3,3,5,5,6,8,5,1,28,4,5,5,5,5,6,6,0
CZ,2,3,2,3,8,4,5,7,4,2,73,5,3,5,4,5,4,5,0
CZ,5,3,2,3,7,5,5,5,5,2,50,4,4,3,4,4,4,3,0
CZ,5,2,2,2,7,6,7,5,6,2,77,3,4,3,5,4,4,5,0
CZ,6,4,4,4,5,5,5,5,6,1,19,5,5,6,4,5,5,4,0
CZ,3,3,1,3,7,7,7,10,5,2,34,5,2,4,2,4,4,2,0
CZ,5,3,3,3,5,5,8,5,5,1,35,5,2,5,5,3,6,2,0
CZ,4,2,1,2,6,5,6,4,5,2,57,4,4,4,6,6,5,6,0
CZ,4,1,1,2,10,8,6,10,8,1,44,4,5,4,4,4,5,5,0
CZ,5,3,1,1,8,8,8,5,3,2,27,5,3,4,3,6,4,4,0
CZ,5,2,2,2,7,9,7,6,5,2,36,5,5,5,5,5,5,4,0
CZ,6,1,1,1,7,7,7,6,5,2,48,5,5,5,5,5,6,6,0
CZ,7,3,3,3,6,6,7,5,6,2,62,6,4,4,2,4,4,1,0
CZ,7,3,3,3,6,7,5,10,5,2,37,4,4,4,6,3,6,4,0
CZ,5,3,3,3,3,3,2,6,10,1,37,5,4,3,3,5,4,3,0
CZ,7,3,3,2,4,5,4,9,6,1,43,5,6,4,5,5,5,2,0
CZ,6,3,2,2,5,2,2,6,6,2,43,4,4,5,6,3,4,4,0
CZ,1,2,2,2,5,5,5,8,8,1,65,4,4,5,6,4,5,4,0
CZ,3,4,3,1,3,5,5,5,4,2,49,5,5,5,6,6,5,4,0
CZ,5,1,1,1,10,10,10,10,10,2,60,3,3,4,5,4,4,4,0
CZ,5,3,2,2,7,2,5,6,9,2,43,6,5,3,4,6,6,5,0
CZ,0,1,1,1,10,10,10,10,10,1,54,5,5,4,5,5,5,5,0
CZ,2,2,2,1,9,9,9,9,8,2,76,5,5,3,5,5,5,5,0
CZ,4,3,3,3,5,4,5,8,5,1,80,4,4,4,5,5,5,5,0
CZ,5,2,2,2,5,5,5,6,5,1,50,4,5,4,4,5,4,5,0
CZ,4,2,2,2,6,4,5,8,5,2,71,4,4,3,5,4,5,5,0
CZ,4,3,3,3,5,5,5,10,8,2,40,6,1,5,2,1,5,2,0
CZ,5,3,3,3,5,8,6,3,5,2,55,6,1,4,2,5,6,4,0
CZ,7,3,3,2,5,7,4,8,10,2,49,6,4,5,2,3,5,6,0
CZ,5,3,3,3,5,6,5,10,5,2,43,3,4,5,2,3,4,6,0
CZ,7,1,1,2,8,7,7,5,4,2,19,5,3,4,4,3,4,5,0
CZ,4,2,2,2,4,7,6,9,5,2,36,2,2,4,4,1,3,6,0
CZ,0,2,2,2,5,5,5,10,4,2,30,5,2,2,3,3,2,2,0
CZ,5,2,1,1,7,6,6,8,7,2,21,5,4,4,3,3,5,4,0
CZ,3,2,2,1,8,8,6,7,4,1,41,5,3,4,3,3,3,3,0
CZ,7,3,2,2,5,4,5,6,6,1,19,5,4,4,3,3,3,3,0
CZ,5,3,2,2,5,6,4,10,8,2,48,4,5,5,5,6,5,5,0
CZ,5,3,2,3,5,5,5,10,5,2,52,1,6,6,6,1,1,6,0
CZ,3,3,2,2,6,4,5,8,10,2,21,5,4,6,3,4,5,5,0
CZ,5,1,1,1,5,5,5,3,6,2,34,4,4,4,6,6,5,4,0
CZ,3,1,1,1,8,5,5,10,7,2,60,6,5,5,4,6,3,6,0
CZ,5,1,1,1,7,5,7,7,7,2,32,5,1,4,6,5,6,2,0
CZ,4,1,1,1,10,5,5,10,5,1,44,6,4,4,6,5,3,5,0
CZ,5,3,1,2,7,5,5,2,5,2,62,5,4,5,5,4,4,3,0
CZ,5,4,2,3,4,5,4,5,5,1,59,5,5,4,4,4,5,4,0
CZ,4,3,2,2,2,6,5,7,5,1,73,5,5,4,5,5,5,4,0
CZ,5,3,3,3,5,5,5,5,0,2,26,5,5,3,5,5,5,5,0
CZ,2,2,2,2,5,9,8,9,8,2,75,4,4,4,4,4,5,5,0
CZ,3,1,1,1,10,10,10,10,10,2,68,4,4,3,4,3,4,5,0
CZ,9,1,4,3,9,9,9,9,7,1,64,5,5,5,5,5,5,5,0
CZ,5,3,3,3,6,5,5,9,4,2,21,4,4,4,3,4,4,4,0
CZ,6,2,2,2,5,6,6,7,5,1,21,4,5,4,3,4,4,4,0
CZ,5,3,2,2,5,5,6,6,5,2,44,4,4,3,5,4,4,5,0
CZ,10,1,1,3,10,2,10,10,0,2,39,4,4,2,5,2,6,5,0
CZ,9,2,1,1,10,10,10,10,9,2,40,2,5,2,2,5,5,5,0
CZ,10,1,1,1,10,10,10,5,5,2,32,3,3,3,3,3,3,3,0
CZ,10,3,2,4,7,3,5,7,5,2,55,6,2,2,3,3,5,6,0
CZ,7,2,1,2,7,8,8,7,7,2,28,4,4,3,3,4,4,4,0
CZ,5,2,1,2,6,6,6,9,5,2,59,4,4,5,4,5,3,3,0
CZ,6,3,3,3,5,5,5,5,5,2,21,5,3,4,3,3,3,3,0
CZ,8,3,3,2,7,7,7,8,7,2,23,4,3,4,3,3,5,4,0
CZ,3,2,2,2,3,5,8,8,5,1,49,5,4,4,5,6,5,6,0
CZ,3,2,2,2,6,7,9,7,9,2,60,5,5,4,5,4,4,6,0
CZ,5,2,2,2,3,5,7,8,7,2,41,4,4,4,4,5,5,5,0
CZ,2,2,2,2,5,5,7,5,5,2,53,4,4,4,4,5,4,6,0
CZ,5,2,2,2,3,5,7,7,5,1,67,5,4,3,4,5,4,6,0
CZ,5,2,2,2,3,5,8,10,5,2,25,4,4,4,3,4,4,5,0
CZ,5,2,2,2,6,6,7,5,6,1,24,3,5,4,3,5,3,4,0
CZ,3,2,2,2,10,10,2,10,7,1,65,5,5,4,5,6,6,5,0
CZ,4,2,2,2,6,7,5,7,7,2,64,4,5,4,4,5,4,5,0
CZ,5,3,3,3,6,5,5,5,5,1,30,5,3,4,3,5,3,3,0
CZ,4,1,1,1,9,6,8,9,6,1,55,3,3,3,4,3,4,2,0
CZ,2,3,3,3,5,5,5,7,5,2,57,6,4,6,5,5,6,3,0
CZ,5,2,2,2,5,6,5,8,7,1,51,5,4,1,5,5,5,5,0
CZ,7,3,2,3,10,10,10,5,10,2,43,5,5,4,6,5,5,5,0
CZ,5,3,2,3,5,7,8,5,9,1,51,6,5,5,6,1,6,6,0
CZ,4,3,3,2,8,8,8,5,8,2,55,6,4,5,5,5,6,5,0
CZ,7,3,3,2,4,7,5,5,5,1,31,5,3,5,2,4,4,3,1
CZ,0,2,2,2,10,10,10,10,2,2,65,6,6,6,4,6,6,6,0
CZ,7,2,2,1,5,5,5,5,5,2,48,6,4,3,6,5,4,6,0
CZ,8,3,3,3,2,8,7,5,5,2,47,5,5,4,5,6,5,5,0
CZ,0,1,1,1,7,5,5,6,5,2,54,4,5,5,5,5,5,5,0
CZ,0,3,3,3,8,10,10,8,10,2,70,6,6,6,5,6,6,6,0
CZ,0,2,1,1,8,7,10,10,6,2,38,6,6,4,5,6,6,5,0
CZ,5,2,2,1,8,6,7,6,3,2,61,5,6,5,4,5,6,6,1
CZ,5,3,3,3,5,4,5,5,6,1,65,5,5,6,3,3,5,4,0
CZ,3,3,3,3,7,7,7,5,6,2,69,5,5,5,5,5,5,5,0
CZ,3,3,3,3,4,5,5,5,5,2,34,5,5,6,6,6,6,4,0
CZ,2,2,3,3,7,7,10,9,6,2,56,5,5,3,5,6,6,4,0
CZ,0,3,3,3,8,8,5,8,6,1,68,5,4,5,5,5,5,5,0
CZ,6,2,2,2,9,8,3,8,8,1,35,5,5,5,5,5,5,5,0
CZ,6,3,3,2,9,8,8,8,5,2,19,5,5,5,5,5,4,5,0
CZ,5,2,2,2,9,5,10,9,7,2,62,3,3,3,3,3,3,3,0
CZ,5,3,2,2,7,8,8,9,7,1,60,4,4,4,4,4,4,4,0
CZ,5,3,2,2,5,4,7,7,5,1,40,5,4,4,5,5,5,3,0
CZ,8,2,2,1,10,8,8,10,5,1,57,6,5,3,3,5,6,3,0
CZ,3,3,3,3,8,5,5,5,5,2,56,5,5,4,4,5,6,4,0
CZ,3,3,3,3,8,8,8,5,8,2,51,4,5,5,5,5,4,5,0
CZ,5,2,3,3,5,5,5,5,5,1,42,4,4,4,4,4,4,4,0
CZ,4,2,2,2,6,6,6,5,5,2,23,4,4,4,4,4,6,6,0
CZ,5,2,2,2,5,8,6,10,9,2,71,4,4,4,4,5,5,6,1
CZ,5,2,2,2,2,5,7,8,5,2,45,5,5,4,5,5,5,5,0
CZ,5,2,2,2,5,7,6,8,7,1,28,5,4,4,3,5,6,5,0
CZ,5,2,2,1,2,5,5,5,5,1,23,5,3,3,4,5,5,5,0
CZ,5,2,2,2,2,4,5,7,5,2,47,4,4,4,4,5,4,5,0
CZ,5,2,2,3,2,5,5,7,5,2,41,5,5,4,4,5,5,5,0
CZ,3,2,2,2,8,8,7,8,9,2,70,5,2,4,4,4,5,6,0
CZ,3,2,2,2,2,5,5,7,5,2,61,4,3,3,4,5,5,5,0
CZ,2,2,2,2,5,8,7,8,9,2,63,4,4,3,4,4,5,6,0
CZ,7,2,2,2,2,5,5,7,5,2,22,5,5,4,3,5,5,5,0
CZ,4,2,2,2,5,7,7,5,6,1,33,5,4,4,3,5,6,5,0
CZ,4,2,2,2,5,5,6,7,6,2,70,4,4,4,5,5,4,5,0
CZ,5,2,2,2,9,9,9,9,3,2,46,5,5,5,5,5,5,5,1
CZ,5,2,2,2,4,4,6,5,5,2,22,4,4,4,5,4,4,4,0
CZ,5,3,2,2,5,5,5,7,5,1,19,4,4,3,4,3,4,4,0
CZ,6,3,2,3,8,5,5,5,5,2,69,5,5,5,5,6,5,2,0
CZ,8,3,3,3,4,5,5,5,7,1,60,4,5,4,6,5,6,4,0
CZ,5,3,3,3,5,5,5,4,6,2,38,1,5,6,6,4,6,4,0
CZ,7,3,3,3,2,7,7,5,5,1,26,4,4,5,5,4,5,2,1
CZ,6,3,2,2,6,7,5,7,7,2,71,4,5,4,5,5,6,5,0
CZ,4,2,2,1,10,9,7,6,4,1,55,4,4,4,3,4,4,4,0
CZ,6,3,3,3,3,3,4,5,4,1,64,5,5,4,5,5,5,4,1
CZ,5,3,3,3,8,8,8,7,7,1,59,5,4,4,4,4,4,4,0
CZ,5,3,3,3,7,7,5,6,5,2,62,6,5,4,4,4,5,4,0
CZ,5,2,2,2,4,6,6,3,7,2,49,6,4,4,4,5,6,6,0
CZ,3,4,4,4,0,5,3,1,5,2,64,6,4,5,2,5,6,6,0
CZ,5,4,2,2,5,5,7,4,9,1,40,3,4,4,5,5,5,4,0
CZ,8,3,3,3,5,6,5,6,6,1,45,6,6,2,5,2,6,3,0
CZ,8,3,3,2,7,7,7,4,6,1,41,5,3,5,5,5,4,2,0
CZ,7,3,3,3,5,4,3,5,6,1,48,6,6,6,4,4,4,2,0
CZ,6,3,2,3,5,6,6,7,4,1,40,4,4,4,4,4,4,4,0
CZ,6,3,3,2,4,6,5,5,3,1,55,6,6,3,5,5,4,4,0
CZ,6,4,3,2,6,4,7,5,3,2,40,4,4,3,3,5,2,1,0
CZ,7,3,2,3,6,6,6,6,6,2,47,4,3,4,2,5,2,3,0
CZ,7,3,3,3,5,7,3,5,4,1,50,4,3,4,4,4,4,4,0
CZ,7,3,2,3,5,6,4,9,10,2,42,6,4,4,6,6,6,5,0
CZ,7,1,2,2,5,5,7,7,6,2,45,4,4,4,4,5,5,4,0
CZ,5,2,2,1,4,5,6,8,8,1,35,5,4,6,4,3,4,5,0
CZ,3,2,3,2,4,4,5,8,6,2,41,5,4,4,4,6,6,6,0
CZ,8,1,1,2,3,3,5,7,6,2,45,4,4,4,2,5,5,5,0
CZ,8,3,3,2,4,5,5,7,5,1,61,5,1,2,1,5,4,5,0
CZ,3,2,2,3,3,2,6,6,9,2,28,5,3,5,4,3,2,4,0
CZ,8,3,2,2,5,5,5,5,7,1,64,4,4,5,6,6,6,5,0
CZ,3,3,2,3,10,6,10,10,5,2,58,6,5,6,5,5,5,4,0
CZ,5,2,2,2,6,6,6,6,6,1,64,6,5,5,5,6,5,6,0
CZ,4,2,2,2,5,5,5,5,5,1,66,5,4,4,4,6,4,6,0
CZ,1,3,3,3,4,4,4,5,5,2,52,4,4,5,5,6,6,6,0
CZ,5,2,2,2,9,9,7,10,7,2,36,4,4,4,5,5,5,5,0
CZ,3,2,2,2,6,8,8,7,7,2,62,5,6,3,5,5,5,5,0
CZ,3,2,2,2,6,5,7,7,7,1,50,4,4,4,4,4,4,4,0
CZ,3,1,1,1,7,7,8,8,6,2,42,5,5,5,6,6,5,6,1
CZ,7,3,3,3,5,6,5,5,5,2,50,6,6,5,5,5,5,6,0
CZ,6,2,2,2,3,6,5,6,3,2,42,5,5,3,4,2,3,5,0
CZ,4,1,1,1,10,8,8,10,8,1,59,6,4,3,3,4,4,4,0
